Image Path,Loss,Label
./dogs-vs-cats-redux-kernels-edition/train\dog.8480.jpg,0.04344504699110985,1
./dogs-vs-cats-redux-kernels-edition/train\cat.820.jpg,0.04344264790415764,0
./dogs-vs-cats-redux-kernels-edition/train\cat.4405.jpg,0.043431807309389114,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5226.jpg,0.043423131108284,0
./dogs-vs-cats-redux-kernels-edition/train\cat.12030.jpg,0.04341491311788559,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9489.jpg,0.043408747762441635,1
./dogs-vs-cats-redux-kernels-edition/train\dog.10623.jpg,0.04337051138281822,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1206.jpg,0.04334813728928566,0
./dogs-vs-cats-redux-kernels-edition/train\cat.4519.jpg,0.04333740472793579,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2318.jpg,0.04332153871655464,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10922.jpg,0.043312977999448776,1
./dogs-vs-cats-redux-kernels-edition/train\dog.981.jpg,0.04330875352025032,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2245.jpg,0.0433078408241272,1
./dogs-vs-cats-redux-kernels-edition/train\cat.11709.jpg,0.04329425469040871,0
./dogs-vs-cats-redux-kernels-edition/train\dog.6779.jpg,0.04328865930438042,1
./dogs-vs-cats-redux-kernels-edition/train\dog.10722.jpg,0.043240029364824295,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5912.jpg,0.04321388527750969,0
./dogs-vs-cats-redux-kernels-edition/train\dog.234.jpg,0.04319710284471512,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5660.jpg,0.04317723587155342,0
./dogs-vs-cats-redux-kernels-edition/train\dog.704.jpg,0.04316753149032593,1
./dogs-vs-cats-redux-kernels-edition/train\dog.8687.jpg,0.04310930147767067,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8519.jpg,0.04309616982936859,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1668.jpg,0.04309605807065964,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3693.jpg,0.043018639087677,1
./dogs-vs-cats-redux-kernels-edition/train\cat.3117.jpg,0.04300539195537567,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4768.jpg,0.04297170415520668,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4070.jpg,0.04296839237213135,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5575.jpg,0.042956288903951645,0
./dogs-vs-cats-redux-kernels-edition/train\dog.12415.jpg,0.04290444403886795,1
./dogs-vs-cats-redux-kernels-edition/train\cat.447.jpg,0.04283728823065758,0
./dogs-vs-cats-redux-kernels-edition/train\cat.10648.jpg,0.042834434658288956,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11249.jpg,0.04282701015472412,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4182.jpg,0.04279708489775658,1
./dogs-vs-cats-redux-kernels-edition/train\dog.921.jpg,0.0427718423306942,1
./dogs-vs-cats-redux-kernels-edition/train\cat.10578.jpg,0.04273540899157524,0
./dogs-vs-cats-redux-kernels-edition/train\dog.8083.jpg,0.04273209348320961,1
./dogs-vs-cats-redux-kernels-edition/train\cat.4636.jpg,0.04264950752258301,0
./dogs-vs-cats-redux-kernels-edition/train\cat.8019.jpg,0.0426471084356308,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4149.jpg,0.04262654855847359,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1415.jpg,0.04259924590587616,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2677.jpg,0.04251870512962341,0
./dogs-vs-cats-redux-kernels-edition/train\dog.6245.jpg,0.042513906955718994,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7522.jpg,0.04246854782104492,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7421.jpg,0.04245677962899208,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7863.jpg,0.04244032874703407,1
./dogs-vs-cats-redux-kernels-edition/train\cat.6092.jpg,0.04242204874753952,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11799.jpg,0.042391881346702576,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7442.jpg,0.04238639771938324,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11828.jpg,0.04237142950296402,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7674.jpg,0.04233143478631973,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3985.jpg,0.04232560843229294,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2495.jpg,0.042316582053899765,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1571.jpg,0.04231281206011772,1
./dogs-vs-cats-redux-kernels-edition/train\cat.2402.jpg,0.04229326918721199,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3585.jpg,0.0422591008245945,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1307.jpg,0.04223841801285744,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2647.jpg,0.042222876101732254,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5411.jpg,0.042221274226903915,0
./dogs-vs-cats-redux-kernels-edition/train\cat.12130.jpg,0.0422043614089489,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9490.jpg,0.042177505791187286,1
./dogs-vs-cats-redux-kernels-edition/train\dog.5421.jpg,0.042150191962718964,1
./dogs-vs-cats-redux-kernels-edition/train\cat.10416.jpg,0.04213041812181473,0
./dogs-vs-cats-redux-kernels-edition/train\dog.7160.jpg,0.04207715764641762,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7604.jpg,0.042063213884830475,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9714.jpg,0.042046867311000824,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1342.jpg,0.04202892258763313,0
./dogs-vs-cats-redux-kernels-edition/train\dog.5728.jpg,0.04201017692685127,1
./dogs-vs-cats-redux-kernels-edition/train\cat.3191.jpg,0.04186271131038666,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11162.jpg,0.041803836822509766,0
./dogs-vs-cats-redux-kernels-edition/train\dog.5762.jpg,0.041803035885095596,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6812.jpg,0.04179571941494942,1
./dogs-vs-cats-redux-kernels-edition/train\cat.2869.jpg,0.0417766235768795,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4133.jpg,0.04177651181817055,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6531.jpg,0.0417621023952961,1
./dogs-vs-cats-redux-kernels-edition/train\cat.11685.jpg,0.04175947606563568,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6800.jpg,0.04174472391605377,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2243.jpg,0.041735462844371796,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2071.jpg,0.04170173406600952,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4571.jpg,0.041691672056913376,1
./dogs-vs-cats-redux-kernels-edition/train\dog.8430.jpg,0.04164261743426323,1
./dogs-vs-cats-redux-kernels-edition/train\cat.4280.jpg,0.04159550741314888,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5567.jpg,0.04154530540108681,0
./dogs-vs-cats-redux-kernels-edition/train\cat.3145.jpg,0.04151945933699608,0
./dogs-vs-cats-redux-kernels-edition/train\cat.310.jpg,0.04145896062254906,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11622.jpg,0.041453927755355835,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9691.jpg,0.04142522066831589,0
./dogs-vs-cats-redux-kernels-edition/train\cat.12325.jpg,0.041386678814888,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5554.jpg,0.04135213419795036,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7596.jpg,0.04133543372154236,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1044.jpg,0.04133463278412819,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7812.jpg,0.041318848729133606,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6306.jpg,0.04127069190144539,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2028.jpg,0.04127023369073868,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2433.jpg,0.04126828908920288,1
./dogs-vs-cats-redux-kernels-edition/train\dog.10503.jpg,0.04125925526022911,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8234.jpg,0.041249874979257584,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3603.jpg,0.04110332578420639,1
./dogs-vs-cats-redux-kernels-edition/train\dog.445.jpg,0.041074611246585846,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7690.jpg,0.04106351360678673,0
./dogs-vs-cats-redux-kernels-edition/train\dog.24.jpg,0.0410519577562809,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2641.jpg,0.04103696718811989,1
./dogs-vs-cats-redux-kernels-edition/train\cat.10278.jpg,0.04101591557264328,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1649.jpg,0.04099268838763237,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6306.jpg,0.040981702506542206,1
./dogs-vs-cats-redux-kernels-edition/train\cat.9583.jpg,0.04097987338900566,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3535.jpg,0.04096774384379387,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1726.jpg,0.0409274660050869,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1497.jpg,0.040916938334703445,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11189.jpg,0.040846217423677444,0
./dogs-vs-cats-redux-kernels-edition/train\dog.6756.jpg,0.040797121822834015,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2476.jpg,0.04077159985899925,1
./dogs-vs-cats-redux-kernels-edition/train\cat.969.jpg,0.04076267406344414,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5316.jpg,0.040748480707407,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9692.jpg,0.04072399064898491,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1020.jpg,0.0407235324382782,0
./dogs-vs-cats-redux-kernels-edition/train\dog.297.jpg,0.0407007560133934,1
./dogs-vs-cats-redux-kernels-edition/train\cat.6466.jpg,0.04066653177142143,0
./dogs-vs-cats-redux-kernels-edition/train\cat.700.jpg,0.04066344350576401,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9963.jpg,0.04061204940080643,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5998.jpg,0.040520016103982925,0
./dogs-vs-cats-redux-kernels-edition/train\cat.4033.jpg,0.04051017016172409,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1183.jpg,0.04047273471951485,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6015.jpg,0.04045327380299568,1
./dogs-vs-cats-redux-kernels-edition/train\dog.270.jpg,0.04041560739278793,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8293.jpg,0.0403912216424942,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1779.jpg,0.040377940982580185,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2354.jpg,0.04035366699099541,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1940.jpg,0.04034118726849556,1
./dogs-vs-cats-redux-kernels-edition/train\dog.5569.jpg,0.04030706733465195,1
./dogs-vs-cats-redux-kernels-edition/train\cat.270.jpg,0.04029573127627373,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10965.jpg,0.040294013917446136,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1434.jpg,0.040292296558618546,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7306.jpg,0.04028451070189476,0
./dogs-vs-cats-redux-kernels-edition/train\dog.326.jpg,0.040242716670036316,1
./dogs-vs-cats-redux-kernels-edition/train\dog.9961.jpg,0.04023882374167442,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1421.jpg,0.04020114988088608,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5558.jpg,0.04018351435661316,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9159.jpg,0.040176644921302795,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7669.jpg,0.040172409266233444,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11816.jpg,0.040137480944395065,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1332.jpg,0.040117207914590836,0
./dogs-vs-cats-redux-kernels-edition/train\dog.6806.jpg,0.040115948766469955,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1766.jpg,0.04007323086261749,1
./dogs-vs-cats-redux-kernels-edition/train\cat.2464.jpg,0.040062353014945984,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2199.jpg,0.04005800187587738,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7939.jpg,0.04003463685512543,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7597.jpg,0.04000932350754738,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5105.jpg,0.04000439867377281,0
./dogs-vs-cats-redux-kernels-edition/train\dog.7520.jpg,0.03996064513921738,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1748.jpg,0.03992204740643501,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2850.jpg,0.03990463539958,1
./dogs-vs-cats-redux-kernels-edition/train\dog.5802.jpg,0.03984770551323891,1
./dogs-vs-cats-redux-kernels-edition/train\cat.2207.jpg,0.03984552621841431,0
./dogs-vs-cats-redux-kernels-edition/train\dog.7168.jpg,0.039786532521247864,1
./dogs-vs-cats-redux-kernels-edition/train\cat.3214.jpg,0.03977140784263611,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11589.jpg,0.039747580885887146,0
./dogs-vs-cats-redux-kernels-edition/train\dog.5833.jpg,0.039602991193532944,1
./dogs-vs-cats-redux-kernels-edition/train\dog.11920.jpg,0.03960287570953369,1
./dogs-vs-cats-redux-kernels-edition/train\cat.221.jpg,0.03956586495041847,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2973.jpg,0.03950272873044014,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6450.jpg,0.039494361728429794,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8105.jpg,0.039478205144405365,0
./dogs-vs-cats-redux-kernels-edition/train\cat.8925.jpg,0.039470870047807693,0
./dogs-vs-cats-redux-kernels-edition/train\cat.11948.jpg,0.0394669733941555,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3248.jpg,0.03942262381315231,1
./dogs-vs-cats-redux-kernels-edition/train\dog.8574.jpg,0.03941700980067253,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4805.jpg,0.039383430033922195,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6078.jpg,0.03937437757849693,1
./dogs-vs-cats-redux-kernels-edition/train\cat.12001.jpg,0.039324864745140076,0
./dogs-vs-cats-redux-kernels-edition/train\cat.12285.jpg,0.03928475081920624,0
./dogs-vs-cats-redux-kernels-edition/train\cat.4222.jpg,0.03924291208386421,0
./dogs-vs-cats-redux-kernels-edition/train\dog.8088.jpg,0.03921334072947502,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1139.jpg,0.03920600563287735,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2828.jpg,0.039205774664878845,1
./dogs-vs-cats-redux-kernels-edition/train\cat.2199.jpg,0.03918663412332535,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4402.jpg,0.03918319195508957,1
./dogs-vs-cats-redux-kernels-edition/train\dog.5547.jpg,0.03912622109055519,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5230.jpg,0.03910788148641586,0
./dogs-vs-cats-redux-kernels-edition/train\cat.8982.jpg,0.03910272195935249,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7386.jpg,0.039088163524866104,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7647.jpg,0.03905686363577843,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11324.jpg,0.03905479982495308,1
./dogs-vs-cats-redux-kernels-edition/train\cat.9535.jpg,0.039053767919540405,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9788.jpg,0.03903966769576073,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6438.jpg,0.039036571979522705,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9588.jpg,0.03896996006369591,1
./dogs-vs-cats-redux-kernels-edition/train\cat.4183.jpg,0.03894336149096489,0
./dogs-vs-cats-redux-kernels-edition/train\cat.10975.jpg,0.03891550004482269,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10200.jpg,0.038900021463632584,1
./dogs-vs-cats-redux-kernels-edition/train\cat.9571.jpg,0.03889807313680649,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9683.jpg,0.03886894881725311,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7586.jpg,0.03885667771100998,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3173.jpg,0.038811612874269485,1
./dogs-vs-cats-redux-kernels-edition/train\dog.788.jpg,0.038797393441200256,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4094.jpg,0.03869372606277466,1
./dogs-vs-cats-redux-kernels-edition/train\cat.10025.jpg,0.03868695721030235,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10969.jpg,0.038615964353084564,1
./dogs-vs-cats-redux-kernels-edition/train\dog.4774.jpg,0.03859279677271843,1
./dogs-vs-cats-redux-kernels-edition/train\cat.9232.jpg,0.03851915895938873,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2757.jpg,0.038489218801259995,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1365.jpg,0.038427047431468964,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7885.jpg,0.038389649242162704,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8390.jpg,0.03833596035838127,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2657.jpg,0.038330450654029846,1
./dogs-vs-cats-redux-kernels-edition/train\dog.12064.jpg,0.03830808028578758,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1798.jpg,0.03830096498131752,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8205.jpg,0.03823304548859596,0
./dogs-vs-cats-redux-kernels-edition/train\dog.7174.jpg,0.03819965571165085,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1338.jpg,0.0381954088807106,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5756.jpg,0.038176361471414566,0
./dogs-vs-cats-redux-kernels-edition/train\dog.7924.jpg,0.03815559297800064,1
./dogs-vs-cats-redux-kernels-edition/train\dog.658.jpg,0.03815501928329468,1
./dogs-vs-cats-redux-kernels-edition/train\cat.9405.jpg,0.03814549744129181,0
./dogs-vs-cats-redux-kernels-edition/train\dog.8029.jpg,0.03814170882105827,1
./dogs-vs-cats-redux-kernels-edition/train\dog.8136.jpg,0.03810521960258484,1
./dogs-vs-cats-redux-kernels-edition/train\cat.6788.jpg,0.03809523582458496,0
./dogs-vs-cats-redux-kernels-edition/train\dog.337.jpg,0.038084447383880615,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3765.jpg,0.03804175928235054,1
./dogs-vs-cats-redux-kernels-edition/train\dog.11317.jpg,0.03803636506199837,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3514.jpg,0.037971291691064835,1
./dogs-vs-cats-redux-kernels-edition/train\dog.9804.jpg,0.03795235604047775,1
./dogs-vs-cats-redux-kernels-edition/train\cat.12034.jpg,0.03793376311659813,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5768.jpg,0.037931352853775024,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2194.jpg,0.03792205825448036,1
./dogs-vs-cats-redux-kernels-edition/train\cat.6912.jpg,0.03791666403412819,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1894.jpg,0.03791172802448273,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7189.jpg,0.03788774088025093,1
./dogs-vs-cats-redux-kernels-edition/train\cat.513.jpg,0.03787132725119591,0
./dogs-vs-cats-redux-kernels-edition/train\cat.2569.jpg,0.03784951940178871,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10268.jpg,0.03784802556037903,1
./dogs-vs-cats-redux-kernels-edition/train\dog.9439.jpg,0.037815313786268234,1
./dogs-vs-cats-redux-kernels-edition/train\dog.9855.jpg,0.03779258579015732,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7997.jpg,0.03778569772839546,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3844.jpg,0.037779152393341064,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8102.jpg,0.03774643689393997,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1665.jpg,0.03765276446938515,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8055.jpg,0.03764438256621361,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9059.jpg,0.03760132938623428,1
./dogs-vs-cats-redux-kernels-edition/train\cat.257.jpg,0.0375734306871891,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1269.jpg,0.037571705877780914,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6168.jpg,0.0375356562435627,1
./dogs-vs-cats-redux-kernels-edition/train\cat.458.jpg,0.03753025829792023,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3328.jpg,0.03752027079463005,1
./dogs-vs-cats-redux-kernels-edition/train\dog.11603.jpg,0.03749707713723183,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3752.jpg,0.03748972713947296,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7579.jpg,0.03743208572268486,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5645.jpg,0.03741911053657532,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9088.jpg,0.037408772855997086,1
./dogs-vs-cats-redux-kernels-edition/train\dog.5764.jpg,0.03737535700201988,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7232.jpg,0.037357788532972336,0
./dogs-vs-cats-redux-kernels-edition/train\cat.3334.jpg,0.037351470440626144,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2368.jpg,0.03734894469380379,1
./dogs-vs-cats-redux-kernels-edition/train\cat.63.jpg,0.037328846752643585,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2927.jpg,0.03732322156429291,1
./dogs-vs-cats-redux-kernels-edition/train\cat.3228.jpg,0.03731920197606087,0
./dogs-vs-cats-redux-kernels-edition/train\dog.347.jpg,0.03727969527244568,1
./dogs-vs-cats-redux-kernels-edition/train\dog.11973.jpg,0.03723582252860069,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7328.jpg,0.037229273468256,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1288.jpg,0.03722904622554779,0
./dogs-vs-cats-redux-kernels-edition/train\cat.9971.jpg,0.03717425838112831,0
./dogs-vs-cats-redux-kernels-edition/train\cat.827.jpg,0.03715140372514725,0
./dogs-vs-cats-redux-kernels-edition/train\dog.585.jpg,0.03712877258658409,1
./dogs-vs-cats-redux-kernels-edition/train\dog.1387.jpg,0.03710970655083656,1
./dogs-vs-cats-redux-kernels-edition/train\cat.10258.jpg,0.03708535432815552,0
./dogs-vs-cats-redux-kernels-edition/train\cat.822.jpg,0.037077199667692184,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6904.jpg,0.03706800937652588,0
./dogs-vs-cats-redux-kernels-edition/train\dog.593.jpg,0.037044458091259,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5485.jpg,0.037031132727861404,0
./dogs-vs-cats-redux-kernels-edition/train\dog.9854.jpg,0.036984723061323166,1
./dogs-vs-cats-redux-kernels-edition/train\cat.1660.jpg,0.036939918994903564,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11180.jpg,0.036926936358213425,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7177.jpg,0.036926593631505966,0
./dogs-vs-cats-redux-kernels-edition/train\dog.8567.jpg,0.03690820932388306,1
./dogs-vs-cats-redux-kernels-edition/train\cat.12420.jpg,0.036900054663419724,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4513.jpg,0.036889251321554184,1
./dogs-vs-cats-redux-kernels-edition/train\cat.11543.jpg,0.036883506923913956,0
./dogs-vs-cats-redux-kernels-edition/train\dog.5077.jpg,0.036863286048173904,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5289.jpg,0.036782052367925644,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1192.jpg,0.036761026829481125,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5977.jpg,0.036752521991729736,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3856.jpg,0.03670782223343849,1
./dogs-vs-cats-redux-kernels-edition/train\dog.8627.jpg,0.0366835743188858,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8100.jpg,0.036679092794656754,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5349.jpg,0.03665024787187576,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6623.jpg,0.0366249680519104,0
./dogs-vs-cats-redux-kernels-edition/train\cat.12244.jpg,0.03661979362368584,0
./dogs-vs-cats-redux-kernels-edition/train\cat.3584.jpg,0.036610256880521774,0
./dogs-vs-cats-redux-kernels-edition/train\cat.4763.jpg,0.0365709513425827,0
./dogs-vs-cats-redux-kernels-edition/train\dog.3811.jpg,0.03656405583024025,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3051.jpg,0.036531414836645126,1
./dogs-vs-cats-redux-kernels-edition/train\dog.2938.jpg,0.03651302680373192,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6873.jpg,0.03648865967988968,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8398.jpg,0.036483027040958405,0
./dogs-vs-cats-redux-kernels-edition/train\dog.12027.jpg,0.036469005048274994,1
./dogs-vs-cats-redux-kernels-edition/train\cat.11971.jpg,0.03642107546329498,0
./dogs-vs-cats-redux-kernels-edition/train\cat.1702.jpg,0.036413948982954025,0
./dogs-vs-cats-redux-kernels-edition/train\dog.4666.jpg,0.036397624760866165,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3983.jpg,0.036394406110048294,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7197.jpg,0.03634428605437279,0
./dogs-vs-cats-redux-kernels-edition/train\cat.6114.jpg,0.036302097141742706,0
./dogs-vs-cats-redux-kernels-edition/train\dog.11437.jpg,0.03626278042793274,1
./dogs-vs-cats-redux-kernels-edition/train\cat.5552.jpg,0.03624863922595978,0
./dogs-vs-cats-redux-kernels-edition/train\cat.7438.jpg,0.036225415766239166,0
./dogs-vs-cats-redux-kernels-edition/train\cat.3414.jpg,0.036211047321558,0
./dogs-vs-cats-redux-kernels-edition/train\dog.10151.jpg,0.036106761544942856,1
./dogs-vs-cats-redux-kernels-edition/train\cat.7956.jpg,0.036106303334236145,0
./dogs-vs-cats-redux-kernels-edition/train\dog.1638.jpg,0.0360906645655632,1
./dogs-vs-cats-redux-kernels-edition/train\cat.8533.jpg,0.03605720400810242,0
./dogs-vs-cats-redux-kernels-edition/train\dog.5386.jpg,0.03605202957987785,1
./dogs-vs-cats-redux-kernels-edition/train\cat.3617.jpg,0.03603961318731308,0
./dogs-vs-cats-redux-kernels-edition/train\dog.2422.jpg,0.036013394594192505,1
./dogs-vs-cats-redux-kernels-edition/train\dog.3624.jpg,0.036002010107040405,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6669.jpg,0.03598935902118683,1
./dogs-vs-cats-redux-kernels-edition/train\dog.7944.jpg,0.03598498925566673,1
./dogs-vs-cats-redux-kernels-edition/train\dog.6655.jpg,0.03596198931336403,1
./dogs-vs-cats-redux-kernels-edition/train\cat.12075.jpg,0.035952676087617874,0
./dogs-vs-cats-redux-kernels-edition/train\cat.5120.jpg,0.03595118224620819,0
./dogs-vs-cats-redux-kernels-edition/train\dog.12024.jpg,0.035914380103349686,1
